docname,topic,proportion
Privacy_Rights_Cleaned.aws.csv:2390,001,0.606133
Privacy_Rights_Cleaned.aws.csv:2390,000,0.330661
Privacy_Rights_Cleaned.aws.csv:2390,003,0.063207
Privacy_Rights_Cleaned.aws.csv:2425,000,1.0
Privacy_Rights_Cleaned.aws.csv:2460,002,1.0
Privacy_Rights_Cleaned.aws.csv:2495,004,1.0
Privacy_Rights_Cleaned.aws.csv:2530,003,1.0
Privacy_Rights_Cleaned.aws.csv:2565,000,1.0
Privacy_Rights_Cleaned.aws.csv:2600,000,0.422357
Privacy_Rights_Cleaned.aws.csv:2600,001,0.292881
Privacy_Rights_Cleaned.aws.csv:2600,004,0.217152
Privacy_Rights_Cleaned.aws.csv:2600,002,0.06761
Privacy_Rights_Cleaned.aws.csv:2635,000,1.0
Privacy_Rights_Cleaned.aws.csv:2670,000,1.0
Privacy_Rights_Cleaned.aws.csv:2705,000,1.0
Privacy_Rights_Cleaned.aws.csv:2740,001,0.850281
Privacy_Rights_Cleaned.aws.csv:2740,000,0.149719
Privacy_Rights_Cleaned.aws.csv:2775,000,1.0
Privacy_Rights_Cleaned.aws.csv:2810,002,1.0
Privacy_Rights_Cleaned.aws.csv:2845,001,1.0
Privacy_Rights_Cleaned.aws.csv:2880,000,1.0
Privacy_Rights_Cleaned.aws.csv:2915,000,1.0
Privacy_Rights_Cleaned.aws.csv:2950,000,1.0
Privacy_Rights_Cleaned.aws.csv:2985,000,1.0
Privacy_Rights_Cleaned.aws.csv:3020,000,0.515443
Privacy_Rights_Cleaned.aws.csv:3020,003,0.484557
Privacy_Rights_Cleaned.aws.csv:3055,000,0.726961
Privacy_Rights_Cleaned.aws.csv:3055,001,0.220733
Privacy_Rights_Cleaned.aws.csv:3055,003,0.052306
Privacy_Rights_Cleaned.aws.csv:3090,000,1.0
Privacy_Rights_Cleaned.aws.csv:3125,000,0.50117
Privacy_Rights_Cleaned.aws.csv:3125,001,0.234943
Privacy_Rights_Cleaned.aws.csv:3125,004,0.175815
Privacy_Rights_Cleaned.aws.csv:3125,003,0.056683
Privacy_Rights_Cleaned.aws.csv:3125,002,0.03139
Privacy_Rights_Cleaned.aws.csv:3160,003,1.0
Privacy_Rights_Cleaned.aws.csv:3195,004,1.0
Privacy_Rights_Cleaned.aws.csv:3230,000,0.777677
Privacy_Rights_Cleaned.aws.csv:3230,001,0.121151
Privacy_Rights_Cleaned.aws.csv:3230,003,0.066768
Privacy_Rights_Cleaned.aws.csv:3230,004,0.034405
Privacy_Rights_Cleaned.aws.csv:3265,000,1.0
Privacy_Rights_Cleaned.aws.csv:3300,001,1.0
Privacy_Rights_Cleaned.aws.csv:3335,000,1.0
Privacy_Rights_Cleaned.aws.csv:3370,000,1.0
Privacy_Rights_Cleaned.aws.csv:3405,000,0.547213
Privacy_Rights_Cleaned.aws.csv:3405,001,0.316011
Privacy_Rights_Cleaned.aws.csv:3405,004,0.104421
Privacy_Rights_Cleaned.aws.csv:3405,003,0.032355
Privacy_Rights_Cleaned.aws.csv:3440,000,0.510959
Privacy_Rights_Cleaned.aws.csv:3440,001,0.412845
Privacy_Rights_Cleaned.aws.csv:3440,004,0.076196
Privacy_Rights_Cleaned.aws.csv:3475,000,1.0
Privacy_Rights_Cleaned.aws.csv:3510,000,1.0
Privacy_Rights_Cleaned.aws.csv:3545,003,1.0
Privacy_Rights_Cleaned.aws.csv:3580,000,1.0
Privacy_Rights_Cleaned.aws.csv:3615,000,0.489427
Privacy_Rights_Cleaned.aws.csv:3615,002,0.481554
Privacy_Rights_Cleaned.aws.csv:3615,003,0.029019
Privacy_Rights_Cleaned.aws.csv:3650,000,1.0
Privacy_Rights_Cleaned.aws.csv:3685,000,1.0
Privacy_Rights_Cleaned.aws.csv:3720,000,1.0
Privacy_Rights_Cleaned.aws.csv:3755,004,1.0
Privacy_Rights_Cleaned.aws.csv:3790,000,1.0
Privacy_Rights_Cleaned.aws.csv:3825,000,1.0
Privacy_Rights_Cleaned.aws.csv:3860,001,1.0
Privacy_Rights_Cleaned.aws.csv:3895,000,1.0
Privacy_Rights_Cleaned.aws.csv:3930,000,1.0
Privacy_Rights_Cleaned.aws.csv:3965,000,1.0
Privacy_Rights_Cleaned.aws.csv:4000,000,1.0
Privacy_Rights_Cleaned.aws.csv:4035,001,0.759608
Privacy_Rights_Cleaned.aws.csv:4035,000,0.224651
Privacy_Rights_Cleaned.aws.csv:4035,003,0.015741
Privacy_Rights_Cleaned.aws.csv:4070,000,0.648016
Privacy_Rights_Cleaned.aws.csv:4070,003,0.351982
Privacy_Rights_Cleaned.aws.csv:4128,000,1.0
Privacy_Rights_Cleaned.aws.csv:4163,001,1.0
Privacy_Rights_Cleaned.aws.csv:4198,004,1.0
Privacy_Rights_Cleaned.aws.csv:4233,000,1.0
Privacy_Rights_Cleaned.aws.csv:4268,001,0.783476
Privacy_Rights_Cleaned.aws.csv:4268,000,0.216524
Privacy_Rights_Cleaned.aws.csv:4303,001,1.0
Privacy_Rights_Cleaned.aws.csv:4338,000,1.0
Privacy_Rights_Cleaned.aws.csv:4373,001,1.0
Privacy_Rights_Cleaned.aws.csv:4408,000,1.0
Privacy_Rights_Cleaned.aws.csv:4443,000,1.0
Privacy_Rights_Cleaned.aws.csv:4478,000,0.752116
Privacy_Rights_Cleaned.aws.csv:4478,001,0.126538
Privacy_Rights_Cleaned.aws.csv:4478,004,0.121345
Privacy_Rights_Cleaned.aws.csv:4513,001,1.0
Privacy_Rights_Cleaned.aws.csv:4548,000,1.0
Privacy_Rights_Cleaned.aws.csv:4583,000,0.519505
Privacy_Rights_Cleaned.aws.csv:4583,002,0.480495
Privacy_Rights_Cleaned.aws.csv:4618,000,1.0
Privacy_Rights_Cleaned.aws.csv:4653,002,1.0
Privacy_Rights_Cleaned.aws.csv:4688,000,0.628178
Privacy_Rights_Cleaned.aws.csv:4688,002,0.270602
Privacy_Rights_Cleaned.aws.csv:4688,004,0.10122
Privacy_Rights_Cleaned.aws.csv:4723,000,0.596166
Privacy_Rights_Cleaned.aws.csv:4723,003,0.403834
Privacy_Rights_Cleaned.aws.csv:4758,000,1.0
Privacy_Rights_Cleaned.aws.csv:4793,003,1.0
Privacy_Rights_Cleaned.aws.csv:4828,000,1.0
Privacy_Rights_Cleaned.aws.csv:4863,000,0.70347
Privacy_Rights_Cleaned.aws.csv:4863,001,0.296528
Privacy_Rights_Cleaned.aws.csv:4898,002,1.0
Privacy_Rights_Cleaned.aws.csv:4933,000,0.742199
Privacy_Rights_Cleaned.aws.csv:4933,001,0.136076
Privacy_Rights_Cleaned.aws.csv:4933,004,0.121725
Privacy_Rights_Cleaned.aws.csv:4968,000,1.0
Privacy_Rights_Cleaned.aws.csv:5003,000,0.870783
Privacy_Rights_Cleaned.aws.csv:5003,003,0.129217
Privacy_Rights_Cleaned.aws.csv:5038,000,1.0
Privacy_Rights_Cleaned.aws.csv:5073,001,1.0
Privacy_Rights_Cleaned.aws.csv:5108,001,1.0
Privacy_Rights_Cleaned.aws.csv:5143,002,1.0
Privacy_Rights_Cleaned.aws.csv:5178,000,1.0
Privacy_Rights_Cleaned.aws.csv:5213,001,1.0
Privacy_Rights_Cleaned.aws.csv:5248,000,0.693655
Privacy_Rights_Cleaned.aws.csv:5248,001,0.171229
Privacy_Rights_Cleaned.aws.csv:5248,004,0.091286
Privacy_Rights_Cleaned.aws.csv:5248,003,0.04383
Privacy_Rights_Cleaned.aws.csv:5283,000,1.0
Privacy_Rights_Cleaned.aws.csv:5318,000,1.0
Privacy_Rights_Cleaned.aws.csv:5353,000,1.0
Privacy_Rights_Cleaned.aws.csv:5388,004,1.0
Privacy_Rights_Cleaned.aws.csv:5423,000,0.836703
Privacy_Rights_Cleaned.aws.csv:5423,001,0.124548
Privacy_Rights_Cleaned.aws.csv:5423,003,0.038749
Privacy_Rights_Cleaned.aws.csv:5458,000,1.0
Privacy_Rights_Cleaned.aws.csv:5493,000,1.0
Privacy_Rights_Cleaned.aws.csv:5528,001,1.0
Privacy_Rights_Cleaned.aws.csv:5563,002,1.0
Privacy_Rights_Cleaned.aws.csv:5598,000,0.684124
Privacy_Rights_Cleaned.aws.csv:5598,001,0.150836
Privacy_Rights_Cleaned.aws.csv:5598,004,0.116604
Privacy_Rights_Cleaned.aws.csv:5598,003,0.048436
Privacy_Rights_Cleaned.aws.csv:5633,000,1.0
Privacy_Rights_Cleaned.aws.csv:5668,000,0.4926
Privacy_Rights_Cleaned.aws.csv:5668,001,0.342128
Privacy_Rights_Cleaned.aws.csv:5668,004,0.135309
Privacy_Rights_Cleaned.aws.csv:5668,003,0.029964
Privacy_Rights_Cleaned.aws.csv:5703,000,0.770634
Privacy_Rights_Cleaned.aws.csv:5703,001,0.147984
Privacy_Rights_Cleaned.aws.csv:5703,004,0.040977
Privacy_Rights_Cleaned.aws.csv:5703,003,0.040406
Privacy_Rights_Cleaned.aws.csv:5738,000,0.667584
Privacy_Rights_Cleaned.aws.csv:5738,001,0.208676
Privacy_Rights_Cleaned.aws.csv:5738,004,0.071174
Privacy_Rights_Cleaned.aws.csv:5738,003,0.052565
Privacy_Rights_Cleaned.aws.csv:5773,004,1.0
Privacy_Rights_Cleaned.aws.csv:5808,000,0.564969
Privacy_Rights_Cleaned.aws.csv:5808,002,0.435031
Privacy_Rights_Cleaned.aws.csv:5843,001,0.857727
Privacy_Rights_Cleaned.aws.csv:5843,000,0.108863
Privacy_Rights_Cleaned.aws.csv:5843,003,0.033409
Privacy_Rights_Cleaned.aws.csv:5878,001,1.0
Privacy_Rights_Cleaned.aws.csv:5913,000,1.0
Privacy_Rights_Cleaned.aws.csv:5948,002,1.0
Privacy_Rights_Cleaned.aws.csv:5983,001,1.0
Privacy_Rights_Cleaned.aws.csv:6018,003,1.0
Privacy_Rights_Cleaned.aws.csv:6053,000,0.75144
Privacy_Rights_Cleaned.aws.csv:6053,003,0.24856
Privacy_Rights_Cleaned.aws.csv:6088,001,1.0
Privacy_Rights_Cleaned.aws.csv:6123,000,1.0
Privacy_Rights_Cleaned.aws.csv:6158,000,1.0
Privacy_Rights_Cleaned.aws.csv:6193,000,1.0
Privacy_Rights_Cleaned.aws.csv:6228,000,1.0
Privacy_Rights_Cleaned.aws.csv:6263,003,1.0
Privacy_Rights_Cleaned.aws.csv:6298,001,1.0
Privacy_Rights_Cleaned.aws.csv:6333,000,0.669985
Privacy_Rights_Cleaned.aws.csv:6333,001,0.181854
Privacy_Rights_Cleaned.aws.csv:6333,004,0.07638
Privacy_Rights_Cleaned.aws.csv:6333,003,0.071781
Privacy_Rights_Cleaned.aws.csv:6368,000,1.0
Privacy_Rights_Cleaned.aws.csv:6403,002,1.0
Privacy_Rights_Cleaned.aws.csv:6438,001,1.0
Privacy_Rights_Cleaned.aws.csv:6473,003,1.0
Privacy_Rights_Cleaned.aws.csv:6508,000,0.615132
Privacy_Rights_Cleaned.aws.csv:6508,001,0.195624
Privacy_Rights_Cleaned.aws.csv:6508,004,0.189244
Privacy_Rights_Cleaned.aws.csv:6543,000,0.740092
Privacy_Rights_Cleaned.aws.csv:6543,001,0.189992
Privacy_Rights_Cleaned.aws.csv:6543,004,0.069915
Privacy_Rights_Cleaned.aws.csv:6578,000,1.0
Privacy_Rights_Cleaned.aws.csv:6613,001,1.0
Privacy_Rights_Cleaned.aws.csv:6648,001,1.0
Privacy_Rights_Cleaned.aws.csv:6683,000,1.0
Privacy_Rights_Cleaned.aws.csv:6718,000,1.0
Privacy_Rights_Cleaned.aws.csv:6753,000,0.583205
Privacy_Rights_Cleaned.aws.csv:6753,001,0.25969
Privacy_Rights_Cleaned.aws.csv:6753,003,0.083569
Privacy_Rights_Cleaned.aws.csv:6753,004,0.073536
Privacy_Rights_Cleaned.aws.csv:6788,004,1.0
Privacy_Rights_Cleaned.aws.csv:6823,001,0.558224
Privacy_Rights_Cleaned.aws.csv:6823,000,0.441776
Privacy_Rights_Cleaned.aws.csv:6858,000,1.0
Privacy_Rights_Cleaned.aws.csv:6893,001,1.0
Privacy_Rights_Cleaned.aws.csv:6928,000,1.0
Privacy_Rights_Cleaned.aws.csv:6963,001,1.0
Privacy_Rights_Cleaned.aws.csv:6998,001,0.324789
Privacy_Rights_Cleaned.aws.csv:6998,002,0.312073
Privacy_Rights_Cleaned.aws.csv:6998,000,0.269396
Privacy_Rights_Cleaned.aws.csv:6998,003,0.093742
Privacy_Rights_Cleaned.aws.csv:7033,000,0.649735
Privacy_Rights_Cleaned.aws.csv:7033,002,0.350265
Privacy_Rights_Cleaned.aws.csv:7068,000,1.0
Privacy_Rights_Cleaned.aws.csv:7103,000,1.0
Privacy_Rights_Cleaned.aws.csv:7138,000,0.573557
Privacy_Rights_Cleaned.aws.csv:7138,002,0.426441
Privacy_Rights_Cleaned.aws.csv:7173,000,0.821811
Privacy_Rights_Cleaned.aws.csv:7173,002,0.178189
Privacy_Rights_Cleaned.aws.csv:7208,000,1.0
Privacy_Rights_Cleaned.aws.csv:7243,000,1.0
Privacy_Rights_Cleaned.aws.csv:7278,000,1.0
Privacy_Rights_Cleaned.aws.csv:7313,000,1.0
Privacy_Rights_Cleaned.aws.csv:7348,000,1.0
Privacy_Rights_Cleaned.aws.csv:7383,000,1.0
Privacy_Rights_Cleaned.aws.csv:7418,000,1.0
Privacy_Rights_Cleaned.aws.csv:7453,000,0.712181
Privacy_Rights_Cleaned.aws.csv:7453,002,0.148622
Privacy_Rights_Cleaned.aws.csv:7453,004,0.139197
Privacy_Rights_Cleaned.aws.csv:7488,001,0.85618
Privacy_Rights_Cleaned.aws.csv:7488,000,0.14382
Privacy_Rights_Cleaned.aws.csv:7523,003,1.0
Privacy_Rights_Cleaned.aws.csv:7558,002,1.0
Privacy_Rights_Cleaned.aws.csv:7593,001,0.478375
Privacy_Rights_Cleaned.aws.csv:7593,000,0.432298
Privacy_Rights_Cleaned.aws.csv:7593,004,0.072207
Privacy_Rights_Cleaned.aws.csv:7593,002,0.01712
Privacy_Rights_Cleaned.aws.csv:7628,001,1.0
Privacy_Rights_Cleaned.aws.csv:7663,000,1.0
Privacy_Rights_Cleaned.aws.csv:7698,000,0.503826
Privacy_Rights_Cleaned.aws.csv:7698,001,0.259945
Privacy_Rights_Cleaned.aws.csv:7698,004,0.180578
Privacy_Rights_Cleaned.aws.csv:7698,002,0.055651
Privacy_Rights_Cleaned.aws.csv:7733,002,1.0
Privacy_Rights_Cleaned.aws.csv:7768,002,0.604567
Privacy_Rights_Cleaned.aws.csv:7768,000,0.395433
Privacy_Rights_Cleaned.aws.csv:7803,000,0.605662
Privacy_Rights_Cleaned.aws.csv:7803,001,0.26358
Privacy_Rights_Cleaned.aws.csv:7803,003,0.071913
Privacy_Rights_Cleaned.aws.csv:7803,004,0.058845
Privacy_Rights_Cleaned.aws.csv:7838,000,1.0
Privacy_Rights_Cleaned.aws.csv:7873,001,1.0
Privacy_Rights_Cleaned.aws.csv:7908,000,1.0
Privacy_Rights_Cleaned.aws.csv:7943,000,1.0
Privacy_Rights_Cleaned.aws.csv:7978,002,1.0
Privacy_Rights_Cleaned.aws.csv:8013,001,0.636153
Privacy_Rights_Cleaned.aws.csv:8013,000,0.363847
Privacy_Rights_Cleaned.aws.csv:8048,001,1.0
Privacy_Rights_Cleaned.aws.csv:8083,001,1.0
Privacy_Rights_Cleaned.aws.csv:8118,002,1.0
Privacy_Rights_Cleaned.aws.csv:30,003,1.0
Privacy_Rights_Cleaned.aws.csv:65,001,1.0
Privacy_Rights_Cleaned.aws.csv:100,000,0.679268
Privacy_Rights_Cleaned.aws.csv:100,001,0.225252
Privacy_Rights_Cleaned.aws.csv:100,003,0.057477
Privacy_Rights_Cleaned.aws.csv:100,004,0.038003
Privacy_Rights_Cleaned.aws.csv:135,002,1.0
Privacy_Rights_Cleaned.aws.csv:170,000,1.0
Privacy_Rights_Cleaned.aws.csv:205,003,1.0
Privacy_Rights_Cleaned.aws.csv:240,004,1.0
Privacy_Rights_Cleaned.aws.csv:275,000,1.0
Privacy_Rights_Cleaned.aws.csv:310,000,1.0
Privacy_Rights_Cleaned.aws.csv:345,004,1.0
Privacy_Rights_Cleaned.aws.csv:380,000,1.0
Privacy_Rights_Cleaned.aws.csv:415,000,0.584073
Privacy_Rights_Cleaned.aws.csv:415,001,0.415927
Privacy_Rights_Cleaned.aws.csv:450,003,1.0
Privacy_Rights_Cleaned.aws.csv:485,000,0.590124
Privacy_Rights_Cleaned.aws.csv:485,001,0.173505
Privacy_Rights_Cleaned.aws.csv:485,004,0.157403
Privacy_Rights_Cleaned.aws.csv:485,003,0.044385
Privacy_Rights_Cleaned.aws.csv:485,002,0.034583
Privacy_Rights_Cleaned.aws.csv:520,002,1.0
Privacy_Rights_Cleaned.aws.csv:555,004,1.0
Privacy_Rights_Cleaned.aws.csv:590,003,1.0
Privacy_Rights_Cleaned.aws.csv:625,000,1.0
Privacy_Rights_Cleaned.aws.csv:660,000,0.521759
Privacy_Rights_Cleaned.aws.csv:660,002,0.316378
Privacy_Rights_Cleaned.aws.csv:660,003,0.161865
Privacy_Rights_Cleaned.aws.csv:695,001,1.0
Privacy_Rights_Cleaned.aws.csv:730,004,1.0
Privacy_Rights_Cleaned.aws.csv:765,000,0.804848
Privacy_Rights_Cleaned.aws.csv:765,002,0.195152
Privacy_Rights_Cleaned.aws.csv:800,003,1.0
Privacy_Rights_Cleaned.aws.csv:835,000,0.518072
Privacy_Rights_Cleaned.aws.csv:835,001,0.25236
Privacy_Rights_Cleaned.aws.csv:835,004,0.155405
Privacy_Rights_Cleaned.aws.csv:835,003,0.074162
Privacy_Rights_Cleaned.aws.csv:870,000,0.52878
Privacy_Rights_Cleaned.aws.csv:870,002,0.47122
Privacy_Rights_Cleaned.aws.csv:905,000,1.0
Privacy_Rights_Cleaned.aws.csv:940,000,0.678001
Privacy_Rights_Cleaned.aws.csv:940,001,0.218002
Privacy_Rights_Cleaned.aws.csv:940,003,0.053266
Privacy_Rights_Cleaned.aws.csv:940,004,0.050731
Privacy_Rights_Cleaned.aws.csv:975,000,1.0
Privacy_Rights_Cleaned.aws.csv:1010,000,0.758545
Privacy_Rights_Cleaned.aws.csv:1010,001,0.241455
Privacy_Rights_Cleaned.aws.csv:1045,000,0.841375
Privacy_Rights_Cleaned.aws.csv:1045,001,0.158625
Privacy_Rights_Cleaned.aws.csv:1080,000,0.800505
Privacy_Rights_Cleaned.aws.csv:1080,003,0.199495
Privacy_Rights_Cleaned.aws.csv:1115,000,1.0
Privacy_Rights_Cleaned.aws.csv:1150,004,1.0
Privacy_Rights_Cleaned.aws.csv:1185,004,1.0
Privacy_Rights_Cleaned.aws.csv:1220,001,1.0
Privacy_Rights_Cleaned.aws.csv:1255,000,0.810261
Privacy_Rights_Cleaned.aws.csv:1255,001,0.189739
Privacy_Rights_Cleaned.aws.csv:1290,004,1.0
Privacy_Rights_Cleaned.aws.csv:1325,000,0.717185
Privacy_Rights_Cleaned.aws.csv:1325,001,0.282815
Privacy_Rights_Cleaned.aws.csv:1360,000,0.51412
Privacy_Rights_Cleaned.aws.csv:1360,001,0.346538
Privacy_Rights_Cleaned.aws.csv:1360,004,0.085917
Privacy_Rights_Cleaned.aws.csv:1360,003,0.053425
Privacy_Rights_Cleaned.aws.csv:1395,000,1.0
Privacy_Rights_Cleaned.aws.csv:1430,000,1.0
Privacy_Rights_Cleaned.aws.csv:1465,000,0.635203
Privacy_Rights_Cleaned.aws.csv:1465,002,0.323717
Privacy_Rights_Cleaned.aws.csv:1465,003,0.041081
Privacy_Rights_Cleaned.aws.csv:1500,000,1.0
Privacy_Rights_Cleaned.aws.csv:1535,001,1.0
Privacy_Rights_Cleaned.aws.csv:1570,000,1.0
Privacy_Rights_Cleaned.aws.csv:1605,000,1.0
Privacy_Rights_Cleaned.aws.csv:1640,000,0.5219
Privacy_Rights_Cleaned.aws.csv:1640,001,0.4781
Privacy_Rights_Cleaned.aws.csv:1675,000,1.0
Privacy_Rights_Cleaned.aws.csv:1710,000,1.0
Privacy_Rights_Cleaned.aws.csv:1745,001,0.586514
Privacy_Rights_Cleaned.aws.csv:1745,000,0.384722
Privacy_Rights_Cleaned.aws.csv:1745,003,0.028764
Privacy_Rights_Cleaned.aws.csv:1780,000,0.701017
Privacy_Rights_Cleaned.aws.csv:1780,001,0.298983
Privacy_Rights_Cleaned.aws.csv:1815,000,1.0
Privacy_Rights_Cleaned.aws.csv:1850,000,0.627652
Privacy_Rights_Cleaned.aws.csv:1850,004,0.211333
Privacy_Rights_Cleaned.aws.csv:1850,001,0.161015
Privacy_Rights_Cleaned.aws.csv:1885,002,1.0
Privacy_Rights_Cleaned.aws.csv:1920,000,0.624928
Privacy_Rights_Cleaned.aws.csv:1920,001,0.375071
Privacy_Rights_Cleaned.aws.csv:1955,000,1.0
Privacy_Rights_Cleaned.aws.csv:1990,003,1.0
Privacy_Rights_Cleaned.aws.csv:2025,001,1.0
Privacy_Rights_Cleaned.aws.csv:2060,000,1.0
Privacy_Rights_Cleaned.aws.csv:2095,000,0.8958
Privacy_Rights_Cleaned.aws.csv:2095,003,0.1042
Privacy_Rights_Cleaned.aws.csv:2130,000,1.0
Privacy_Rights_Cleaned.aws.csv:2165,000,1.0
Privacy_Rights_Cleaned.aws.csv:2200,000,1.0
Privacy_Rights_Cleaned.aws.csv:2235,003,1.0
Privacy_Rights_Cleaned.aws.csv:2270,001,0.509958
Privacy_Rights_Cleaned.aws.csv:2270,000,0.361188
Privacy_Rights_Cleaned.aws.csv:2270,003,0.128854
Privacy_Rights_Cleaned.aws.csv:2305,000,1.0
Privacy_Rights_Cleaned.aws.csv:2340,000,1.0
Privacy_Rights_Cleaned.aws.csv:2375,000,1.0
Privacy_Rights_Cleaned.aws.csv:2410,001,1.0
Privacy_Rights_Cleaned.aws.csv:2445,000,1.0
Privacy_Rights_Cleaned.aws.csv:2480,000,1.0
Privacy_Rights_Cleaned.aws.csv:2515,000,0.608332
Privacy_Rights_Cleaned.aws.csv:2515,004,0.209734
Privacy_Rights_Cleaned.aws.csv:2515,001,0.181934
Privacy_Rights_Cleaned.aws.csv:2550,000,0.596097
Privacy_Rights_Cleaned.aws.csv:2550,001,0.33
Privacy_Rights_Cleaned.aws.csv:2550,004,0.073903
Privacy_Rights_Cleaned.aws.csv:2585,000,1.0
Privacy_Rights_Cleaned.aws.csv:2620,000,1.0
Privacy_Rights_Cleaned.aws.csv:2655,003,1.0
Privacy_Rights_Cleaned.aws.csv:2690,000,1.0
Privacy_Rights_Cleaned.aws.csv:2725,000,1.0
Privacy_Rights_Cleaned.aws.csv:2760,003,1.0
Privacy_Rights_Cleaned.aws.csv:2795,004,1.0
Privacy_Rights_Cleaned.aws.csv:2830,000,1.0
Privacy_Rights_Cleaned.aws.csv:2865,002,1.0
Privacy_Rights_Cleaned.aws.csv:2900,000,0.717459
Privacy_Rights_Cleaned.aws.csv:2900,004,0.178209
Privacy_Rights_Cleaned.aws.csv:2900,003,0.104332
Privacy_Rights_Cleaned.aws.csv:2935,001,1.0
Privacy_Rights_Cleaned.aws.csv:2970,004,1.0
Privacy_Rights_Cleaned.aws.csv:3005,000,1.0
Privacy_Rights_Cleaned.aws.csv:3040,000,1.0
Privacy_Rights_Cleaned.aws.csv:3075,000,1.0
Privacy_Rights_Cleaned.aws.csv:3110,003,1.0
Privacy_Rights_Cleaned.aws.csv:3145,000,0.539046
Privacy_Rights_Cleaned.aws.csv:3145,001,0.263319
Privacy_Rights_Cleaned.aws.csv:3145,004,0.197636
Privacy_Rights_Cleaned.aws.csv:3180,000,1.0
Privacy_Rights_Cleaned.aws.csv:3215,001,1.0
Privacy_Rights_Cleaned.aws.csv:3250,001,1.0
Privacy_Rights_Cleaned.aws.csv:3285,000,1.0
Privacy_Rights_Cleaned.aws.csv:3320,000,0.562317
Privacy_Rights_Cleaned.aws.csv:3320,001,0.437683
Privacy_Rights_Cleaned.aws.csv:3355,002,1.0
Privacy_Rights_Cleaned.aws.csv:3390,003,1.0
Privacy_Rights_Cleaned.aws.csv:3425,000,0.589685
Privacy_Rights_Cleaned.aws.csv:3425,001,0.410315
Privacy_Rights_Cleaned.aws.csv:3460,000,0.704315
Privacy_Rights_Cleaned.aws.csv:3460,002,0.295685
Privacy_Rights_Cleaned.aws.csv:3495,000,1.0
Privacy_Rights_Cleaned.aws.csv:3530,001,1.0
Privacy_Rights_Cleaned.aws.csv:3565,004,1.0
Privacy_Rights_Cleaned.aws.csv:3600,000,0.373283
Privacy_Rights_Cleaned.aws.csv:3600,002,0.368377
Privacy_Rights_Cleaned.aws.csv:3600,003,0.258341
Privacy_Rights_Cleaned.aws.csv:3635,000,1.0
Privacy_Rights_Cleaned.aws.csv:3670,003,1.0
Privacy_Rights_Cleaned.aws.csv:3705,004,1.0
Privacy_Rights_Cleaned.aws.csv:3740,000,1.0
Privacy_Rights_Cleaned.aws.csv:3775,000,1.0
Privacy_Rights_Cleaned.aws.csv:3810,001,1.0
Privacy_Rights_Cleaned.aws.csv:3845,001,0.662301
Privacy_Rights_Cleaned.aws.csv:3845,000,0.337699
Privacy_Rights_Cleaned.aws.csv:3880,000,0.667519
Privacy_Rights_Cleaned.aws.csv:3880,001,0.211904
Privacy_Rights_Cleaned.aws.csv:3880,003,0.120577
Privacy_Rights_Cleaned.aws.csv:3915,000,1.0
Privacy_Rights_Cleaned.aws.csv:3950,001,1.0
Privacy_Rights_Cleaned.aws.csv:3985,001,0.755714
Privacy_Rights_Cleaned.aws.csv:3985,004,0.196342
Privacy_Rights_Cleaned.aws.csv:3985,002,0.047943
Privacy_Rights_Cleaned.aws.csv:4020,003,1.0
Privacy_Rights_Cleaned.aws.csv:4055,000,0.573611
Privacy_Rights_Cleaned.aws.csv:4055,001,0.3767
Privacy_Rights_Cleaned.aws.csv:4055,002,0.04969
Privacy_Rights_Cleaned.aws.csv:4090,002,1.0
Privacy_Rights_Cleaned.aws.csv:4113,001,1.0
Privacy_Rights_Cleaned.aws.csv:4148,000,1.0
Privacy_Rights_Cleaned.aws.csv:4183,004,1.0
Privacy_Rights_Cleaned.aws.csv:4218,000,1.0
Privacy_Rights_Cleaned.aws.csv:4253,000,1.0
Privacy_Rights_Cleaned.aws.csv:4288,001,1.0
Privacy_Rights_Cleaned.aws.csv:4323,004,1.0
Privacy_Rights_Cleaned.aws.csv:4358,000,1.0
Privacy_Rights_Cleaned.aws.csv:4393,000,1.0
Privacy_Rights_Cleaned.aws.csv:4428,002,1.0
Privacy_Rights_Cleaned.aws.csv:4463,000,0.622245
Privacy_Rights_Cleaned.aws.csv:4463,002,0.377755
Privacy_Rights_Cleaned.aws.csv:4498,001,1.0
Privacy_Rights_Cleaned.aws.csv:4533,000,1.0
Privacy_Rights_Cleaned.aws.csv:4568,003,1.0
Privacy_Rights_Cleaned.aws.csv:4603,000,1.0
Privacy_Rights_Cleaned.aws.csv:4638,003,1.0
Privacy_Rights_Cleaned.aws.csv:4673,000,0.54436
Privacy_Rights_Cleaned.aws.csv:4673,002,0.45564
Privacy_Rights_Cleaned.aws.csv:4708,002,1.0
Privacy_Rights_Cleaned.aws.csv:4743,000,0.503753
Privacy_Rights_Cleaned.aws.csv:4743,001,0.496247
Privacy_Rights_Cleaned.aws.csv:4778,000,0.794431
Privacy_Rights_Cleaned.aws.csv:4778,003,0.205569
Privacy_Rights_Cleaned.aws.csv:4813,000,1.0
Privacy_Rights_Cleaned.aws.csv:4848,000,1.0
Privacy_Rights_Cleaned.aws.csv:4883,001,1.0
Privacy_Rights_Cleaned.aws.csv:4918,000,1.0
Privacy_Rights_Cleaned.aws.csv:4953,001,1.0
Privacy_Rights_Cleaned.aws.csv:4988,000,1.0
Privacy_Rights_Cleaned.aws.csv:5023,000,0.593774
Privacy_Rights_Cleaned.aws.csv:5023,001,0.258528
